State Name,City Name
Rajasthan,Pali
Rajasthan,Paota-Pragpura
Rajasthan,Parbatsar
Rajasthan,Partapur -Garhi
Rajasthan,Peeplu
Rajasthan,Phalodi
Rajasthan,Phulera
Rajasthan,Pilani
Rajasthan,Pilibanga
Rajasthan,Pindwara
Rajasthan,Pipar City
Rajasthan,Pirawa
Rajasthan,Pokaran
Rajasthan,Ponkh
Rajasthan,Pratapgarh
Rajasthan,Pushkar
Rajasthan,Raisinghnagar
Rajasthan,Rajakhera
Rajasthan,Rajaldesar
Rajasthan,Rajgarh (Alwar)
Rajasthan,Rajgarh(Churu)
Rajasthan,Rajsamand
Rajasthan,Ramdevra
Rajasthan,Ramganj Mandi
Rajasthan,Ramgarh
Rajasthan,Ramgarh (Alwar)
Rajasthan,Ramgarh Pachwara
Rajasthan,Rani
Rajasthan,Raniwada
Rajasthan,Ratangarh
Rajasthan,Ratannagar
Rajasthan,Rawatbhata
Rajasthan,Rawatsar
Rajasthan,Reengus
Rajasthan,Roopbas
Rajasthan,Sadri
Rajasthan,Sadulshahar
Rajasthan,Sagwara
Rajasthan,Salumbar
Rajasthan,Sambhar
Rajasthan,Sanchore
Rajasthan,Sangaria
Rajasthan,Sangod
Rajasthan,Sapotra
Rajasthan,Sardarshahar
Rajasthan,Sarmathura
Rajasthan,Sarwar
Rajasthan,Sawai Madhopur
Rajasthan,Sawar
Rajasthan,Sayla
Rajasthan,Sayla
Rajasthan,Seeswali
Rajasthan,Semari
Rajasthan,Shahpura
Rajasthan,Shahpura..(Bhilwara)
Rajasthan,Sheoganj
Rajasthan,Sikar
Rajasthan,Sikaray
Rajasthan,Sikri
Rajasthan,Singhana
Rajasthan,Sirohi
Rajasthan,Siwana
Rajasthan,Sojat
Rajasthan,Sojat Road
Rajasthan,Sri Dungargarh
Rajasthan,Sri Ganganagar
Rajasthan,Srikaranpur
Rajasthan,Sri Madhopur
Rajasthan,Srivijainagar
Rajasthan,Sujangarh
Rajasthan,Suket
Rajasthan,Sultana
Rajasthan,Sultanpur
Rajasthan,Sumerpur
Rajasthan,Surajgarh
Rajasthan,Suratgarh
Rajasthan,Takhatgarh
Rajasthan,Tantoti
Rajasthan,Tapukara
Rajasthan,Taranagar
Rajasthan,Thanagaji
Rajasthan,Tibbi
Rajasthan,Tijara
Rajasthan,Tinwari
Rajasthan,Tinwari
Rajasthan,Todabhim
Rajasthan,Todaraisingh
Rajasthan,Tonk
Rajasthan,Uchchain
Rajasthan,Udaipur
Rajasthan,Udaipurwati
Rajasthan,Uniara
Rajasthan,Vajirpur
Rajasthan,Vallabhnagar
Rajasthan,Vatika
Rajasthan,Vidyavihar
Rajasthan,Vijainagar
Rajasthan,Viratnagar
Rajasthan,Weir
Sikkim,Gangtok (M Corp.)
Sikkim,Gyalshing Nagar Panchayat
Sikkim,Mangan Nagar Panchayat
Sikkim,Namchi Municipal Council
Sikkim,Nayabazar Jorethang Nagar Panchayat
Sikkim,Rangpo (Np)
Sikkim,Singtam (Np)
Tamil Nadu,Abiramam
Tamil Nadu,Achampudur
Tamil Nadu,Acharapakkam
Tamil Nadu,Adikaratti
Tamil Nadu,Adiramapattinam
Tamil Nadu,Aduthurai
Tamil Nadu,Agaram
Tamil Nadu,Agastheeswaram
Tamil Nadu,Alampalayam
Tamil Nadu,Alanganallur
Tamil Nadu,Alangayam
Tamil Nadu,Alangudi
Tamil Nadu,Alangulam
Tamil Nadu,Alanthurai
Tamil Nadu,Alwarkurichi
Tamil Nadu,Alwarthirunagiri
Tamil Nadu,Ambasamudram
Tamil Nadu,Ambur
Tamil Nadu,Ammainaickanur
Tamil Nadu,Ammapettai
Tamil Nadu,Ammapettai
Tamil Nadu,Ammoor
Tamil Nadu,Anaimalai
Tamil Nadu,Ananthapuram
Tamil Nadu,Anjugrammam
Tamil Nadu,Annamalai Nagar
Tamil Nadu,Annavasal
Tamil Nadu,Annur
Tamil Nadu,Anthiyur
Tamil Nadu,Appakudal
Tamil Nadu,Arachalur
Tamil Nadu,Arakandanallur
Tamil Nadu,Arakkonam
Tamil Nadu,Aralvaimozhi
Tamil Nadu,Arani
Tamil Nadu,Arani
Tamil Nadu,Aranthangi
Tamil Nadu,Arasiramani
Tamil Nadu,Aravakurichi
Tamil Nadu,Arcot
Tamil Nadu,Arimalam
Tamil Nadu,Ariyalur
Tamil Nadu,Ariyappampalayam
Tamil Nadu,Arumanai
Tamil Nadu,Arumbavur
Tamil Nadu,Arumuganeri
Tamil Nadu,Aruppukkottai
Tamil Nadu,Athani
Tamil Nadu,Athanur
Tamil Nadu,Athur
Tamil Nadu,Athur
Tamil Nadu,Attayampatti
Tamil Nadu,Attur
Tamil Nadu,Aundipatti
Tamil Nadu,Avadi
Tamil Nadu,Avalpoondurai
Tamil Nadu,A.Vellalapatti
Tamil Nadu,Avinashi
Tamil Nadu,Ayakudi
Tamil Nadu,Aygudi
Tamil Nadu,Ayothiapattinam
Tamil Nadu,Ayyalur
Tamil Nadu,Ayyampalayam
Tamil Nadu,Ayyampettai
Tamil Nadu,Azhagappapuram
Tamil Nadu,Azhagiapandipuram
Tamil Nadu,Balakrishnampatti
Tamil Nadu,Balasamudram
Tamil Nadu,Bargur
Tamil Nadu,Batlagundu
Tamil Nadu,Belur
Tamil Nadu,Bhavani
Tamil Nadu,Bhavanisagar
Tamil Nadu,Bhuvanagiri
Tamil Nadu,Bikkatty
Tamil Nadu,B.Mallapuram
Tamil Nadu,B. Meenakshipuram
Tamil Nadu,Bodinayakanur
Tamil Nadu,Boothapandi
Tamil Nadu,Boothipuram
Tamil Nadu,Chengalpattu
Tamil Nadu,Chengam
Tamil Nadu,Chennasamudram
Tamil Nadu,Chennimalai
Tamil Nadu,Chennai 
Tamil Nadu,Nilgiris
Tamil Nadu,Thiruvallur
Tamil Nadu,Cheranmahadevi
Tamil Nadu,Chetpet
Tamil Nadu,Chettiarpatti
Tamil Nadu,Chettipalayam
Tamil Nadu,Chidambaram
Tamil Nadu,Chinnakkampalayam
Tamil Nadu,Chinnalapatti
Tamil Nadu,Chinnamanur
Tamil Nadu,Chinnasalem
Tamil Nadu,Chithode
Tamil Nadu,Cholapuram
Tamil Nadu,Coimbatore
Tamil Nadu,Colachel
Tamil Nadu,Coonoor
Tamil Nadu,Courtalam
Tamil Nadu,Cuddalore
Tamil Nadu,Cumbum
Tamil Nadu,Denkanikottai
Tamil Nadu,Desur
Tamil Nadu,Devadanapatti
Tamil Nadu,Devakottai
Tamil Nadu,Devarshola
Tamil Nadu,Dhali
Tamil Nadu,Dhaliyur
Tamil Nadu,Dharapuram
Tamil Nadu,Dharmapuri
Tamil Nadu,Dindigul
Tamil Nadu,Edaicode
Tamil Nadu,Edaikazhinadu
Tamil Nadu,Edanganasalai
Tamil Nadu,Edappadi
Tamil Nadu,Elampillai
Tamil Nadu,Elathur
Tamil Nadu,Elumalai
Tamil Nadu,Eral
Tamil Nadu,Eraniel
Tamil Nadu,Eriodu
Tamil Nadu,Erode
Tamil Nadu,Erumaipatti
Tamil Nadu,Eruvadi
Tamil Nadu,Ethapur
Tamil Nadu,Ettayapuram
Tamil Nadu,Ettimadai
Tamil Nadu,Ganapathipuram
Tamil Nadu,Gangaikondan
Tamil Nadu,Gangavalli
Tamil Nadu,Ganguvarpatti
Tamil Nadu,Gingee
Tamil Nadu,Gobichettipalayam
Tamil Nadu,Gopalasamudram
Tamil Nadu,Greater Chennai Corporation
Tamil Nadu,Gudalur
Tamil Nadu,Gudalur
Tamil Nadu,Gudalur-Cbe
Tamil Nadu,Gudiyatham
Tamil Nadu,Gummidipoondi
Tamil Nadu,Hanumanthampatti
Tamil Nadu,Harur
Tamil Nadu,Highways
Tamil Nadu,Hosur
Tamil Nadu,Huligal
Tamil Nadu,Idikarai
Tamil Nadu,Ilanji
Tamil Nadu,Ilayangudi
Tamil Nadu,Iluppur
Tamil Nadu,Irugur
Tamil Nadu,Jagathala
Tamil Nadu,Jalakandapuram
Tamil Nadu,Jambai
Tamil Nadu,Jayankondam
Tamil Nadu,Jolarpet
Tamil Nadu,Kadambur
Tamil Nadu,Kadathur
Tamil Nadu,Kadayal
Tamil Nadu,Kadayampatti
Tamil Nadu,Kadayanallur
Tamil Nadu,Kalakadu
Tamil Nadu,Kalambur
Tamil Nadu,Kalappanaickenpatti
Tamil Nadu,Kalavai
Tamil Nadu,Kaliyakkavilai
Tamil Nadu,Kallakudi
Tamil Nadu,Kallakurichi
Tamil Nadu,Kallidaikurichi
Tamil Nadu,Kallukuttam
Tamil Nadu,Kalugumalai
Tamil Nadu,Kamayagoundanpatti
Tamil Nadu,Kambainallur
Tamil Nadu,Kamuthi
Tamil Nadu,Kanadukathan
Tamil Nadu,Kanam
Tamil Nadu,Kancheepuram
Tamil Nadu,Kandanur
Tamil Nadu,Kangeyam
Tamil Nadu,Kaniyur
Tamil Nadu,Kanjikovil
Tamil Nadu,Kannamangalam
Tamil Nadu,Kannampalayam
Tamil Nadu,Kannankurichi
Tamil Nadu,Kannivadi
Tamil Nadu,Kannivadi
Tamil Nadu,Kanniyakumari
Tamil Nadu,Kappiyarai
Tamil Nadu,Karaikudi
Tamil Nadu,Karamadai
Tamil Nadu,Karambakkudi
Tamil Nadu,Kariapatti
Tamil Nadu,Karimangalam
Tamil Nadu,Karumandi Chellipalayam
Tamil Nadu,Karumathampatti
Tamil Nadu,Karungal
Tamil Nadu,Karunguzhi
Tamil Nadu,Karuppur
Tamil Nadu,Karur
Tamil Nadu,Kasipalayam (G)
Tamil Nadu,Kattumannarkoil
Tamil Nadu,Kattuputhur
Tamil Nadu,Kaveripakkam
Tamil Nadu,Kaveripattinam
Tamil Nadu,Kayalpattinam
Tamil Nadu,Kayatharu
Tamil Nadu,Keelakarai
Tamil Nadu,Keeramangalam
Tamil Nadu,Keeranur
Tamil Nadu,Keeranur
Tamil Nadu,Keeripatti
Tamil Nadu,Keezhkulam
Tamil Nadu,Kelamangalam
Tamil Nadu,Kembainaickenpalayam
Tamil Nadu,Kethi
Tamil Nadu,Kilambadi
Tamil Nadu,Kilapavoor
Tamil Nadu,Kilkunda
Tamil Nadu,Killai
Tamil Nadu,Killiyoor
Tamil Nadu,Kilpennathur
Tamil Nadu,Kilvelur
Tamil Nadu,Kinathukadavu
Tamil Nadu,Kodaikanal
Tamil Nadu,Kodavasal
Tamil Nadu,Kodumudi
Tamil Nadu,Kolappalur
Tamil Nadu,Kolathupalayam
Tamil Nadu,Kolathur
Tamil Nadu,Kollancode
Tamil Nadu,Kollankoil
Tamil Nadu,Komaralingam
Tamil Nadu,Komarapalayam
Tamil Nadu,Kombai
Tamil Nadu,Konganapuram
Tamil Nadu,Koothanallur
Tamil Nadu,Koothappar
Tamil Nadu,Koradacheri
Tamil Nadu,Kotagiri
Tamil Nadu,Kothanallur
Tamil Nadu,Kottaiyur
Tamil Nadu,Kottakuppam
Tamil Nadu,Kottaram
Tamil Nadu,Kottur
Tamil Nadu,Kovilpatti
Tamil Nadu,Krishnagiri
Tamil Nadu,Krishnarayapuram
Tamil Nadu,Kuchanur
Tamil Nadu,Kugalur
Tamil Nadu,Kulasekaram
Tamil Nadu,Kulithalai
Tamil Nadu,Kumarapuram
Tamil Nadu,Kumbakonam
Tamil Nadu,Kundrathur
Tamil Nadu,Kunnathur
Tamil Nadu,Kurinjipadi
Tamil Nadu,Kurumbalur
Tamil Nadu,Kuthalam
Tamil Nadu,Kuzhithurai
Tamil Nadu,Labbaikudikadu
Tamil Nadu,Lakkampatti
Tamil Nadu,Lalgudi
Tamil Nadu,Lalpet
Tamil Nadu,Madathukulam
Tamil Nadu,Madukkarai
Tamil Nadu,Madukkur
Tamil Nadu,Madurai
Tamil Nadu,Madurantakam
Tamil Nadu,Mallankinaru
Tamil Nadu,Mallasamudram
Tamil Nadu,Mallur
Tamil Nadu,Mamallapuram
Tamil Nadu,Mamsapuram
Tamil Nadu,Manachanallur
Tamil Nadu,Manalmedu
Tamil Nadu,Manalurpet
Tamil Nadu,Manamadurai
Tamil Nadu,Manapparai
Tamil Nadu,Manavalakurichi
Tamil Nadu,Mandaikadu
Tamil Nadu,Mandapam
Tamil Nadu,Mangadu
Tamil Nadu,Mangalampet
Tamil Nadu,Manimutharu
Tamil Nadu,Mannargudi
Tamil Nadu,Maraimalainagar
Tamil Nadu,Marakkanam
Tamil Nadu,Marandahalli
Tamil Nadu,Markayankottai
Tamil Nadu,Marudur
Tamil Nadu,Marungur
Tamil Nadu,Mayiladuthurai
Tamil Nadu,Mecheri
Tamil Nadu,Melachokkanathapuram
Tamil Nadu,Melagaram
Tamil Nadu,Melaseval
Tamil Nadu,Melathiruppanthuruthi
Tamil Nadu,Melattur
Tamil Nadu,Melpattampakkam
Tamil Nadu,Melur
Tamil Nadu,Melvisharam
Tamil Nadu,Mettupalayam
Tamil Nadu,Mettupalayam
Tamil Nadu,Mettur
Tamil Nadu,Minjur
Tamil Nadu,Modakkurichi
Tamil Nadu,Mohanur
Tamil Nadu,Moolaikaraipatti
Tamil Nadu,Mopperipalayam
Tamil Nadu,Mudukulathur
Tamil Nadu,Mukkudal
Tamil Nadu,Mulagumudu
Tamil Nadu,Mulanur
Tamil Nadu,Musiri
Tamil Nadu,Muthupet
Tamil Nadu,Muthur
Tamil Nadu,Mylaudy
Tamil Nadu,Naduvattam
Tamil Nadu,Nagapattinam
Tamil Nadu,Nagercoil
Tamil Nadu,Nagojanahalli
Tamil Nadu,Nallampatti
Tamil Nadu,Nalloor
Tamil Nadu,Namagiripettai
Tamil Nadu,Namakkal
Tamil Nadu,Nambiyur
Tamil Nadu,Nandivaram - Guduvancheri
Tamil Nadu,Nangavalli
Tamil Nadu,Nangavaram
Tamil Nadu,Nanguneri
Tamil Nadu,Nannilam
Tamil Nadu,Naranammalpuram
Tamil Nadu,Narasimhanaickenpalayam
Tamil Nadu,Narasingapuram
Tamil Nadu,Naravarikuppam
Tamil Nadu,Nasiyanur
Tamil Nadu,Natham
Tamil Nadu,Natrampalli
Tamil Nadu,Nattarasankottai
Tamil Nadu,Nazerath
Tamil Nadu,Needamangalam
Tamil Nadu,Neikkarapatti
Tamil Nadu,Nellikuppam
Tamil Nadu,Nelliyalam
Tamil Nadu,Nemili
Tamil Nadu,Nerinjipettai
Tamil Nadu,Nerkuppai
Tamil Nadu,Neyyoor
Tamil Nadu,Nilakkottai
Tamil Nadu,No. 4 Veerapandi
Tamil Nadu,Odaipatti
Tamil Nadu,Odaiyakulam
Tamil Nadu,Oddanchatram
Tamil Nadu,Odugathur
Tamil Nadu,Olagadam
Tamil Nadu,Omalur
Tamil Nadu,Orathanadu
Tamil Nadu,Othakalmandapam
Tamil Nadu,O Valley
Tamil Nadu,Pacode
Tamil Nadu,Padaiveedu
Tamil Nadu,Padmanabhapuram
Tamil Nadu,Palakkodu
Tamil Nadu,Palamedu
Tamil Nadu,Palani
Tamil Nadu,Palani Chettipatti
Tamil Nadu,Palappallam
Tamil Nadu,Palayam
Tamil Nadu,Palladam
Tamil Nadu,Pallapalayam
Tamil Nadu,Pallapalayam
Tamil Nadu,Pallapatti
Tamil Nadu,Pallathur
Tamil Nadu,Pallikonda
Tamil Nadu,Pallipalayam
Tamil Nadu,Pallipattu
Tamil Nadu,Palugal
Tamil Nadu,Panagudi
Tamil Nadu,Panaimarathupatti
Tamil Nadu,Panapakkam
Tamil Nadu,Pandamangalam
Tamil Nadu,Pannaikadu
Tamil Nadu,Pannaipuram
Tamil Nadu,Panpoli
Tamil Nadu,Panruti
Tamil Nadu,Papanasam
Tamil Nadu,Papparapatti
Tamil Nadu,Pappireddipatti
Tamil Nadu,Paramakudi
Tamil Nadu,Paramathi
Tamil Nadu,Parangipettai
Tamil Nadu,Paravai
Tamil Nadu,Pasur
Tamil Nadu,Pathamadai
Tamil Nadu,Pattanam
Tamil Nadu,Pattiveeranpatti
Tamil Nadu,Pattukkottai
Tamil Nadu,Pennadam
Tamil Nadu,Pennagaram
Tamil Nadu,Pennathur
Tamil Nadu,Peraiyur
Tamil Nadu,Peralam
Tamil Nadu,Perambalur
Tamil Nadu,Peranamallur
Tamil Nadu,Peravurani
Tamil Nadu,Periyakodiveri
Tamil Nadu,Periyakulam
Tamil Nadu,Periyanaickenpalayam
Tamil Nadu,Periya Negamam
Tamil Nadu,Pernambut
Tamil Nadu,Perumagalur
Tamil Nadu,Perundurai
Tamil Nadu,Perungulam
Tamil Nadu,Perur
Tamil Nadu,Pethampalayam
Tamil Nadu,Pethanaickenpalayam
Tamil Nadu,Pillanallur
Tamil Nadu,P.J. Cholapuram
Tamil Nadu,P.Mettupalayam
Tamil Nadu,P.N.Patti
Tamil Nadu,Pollachi
Tamil Nadu,Polur
Tamil Nadu,Ponmanai
Tamil Nadu,Ponnamaravathi
Tamil Nadu,Ponnampatti
Tamil Nadu,Ponneri
Tamil Nadu,Poolambadi
Tamil Nadu,Poolampatti
Tamil Nadu,Pooluvapatti
Tamil Nadu,Poonamallee
Tamil Nadu,Poovalur
Tamil Nadu,Pothanur
Tamil Nadu,Pothatturpettai
Tamil Nadu,Pudukkottai
Tamil Nadu,Pudupalayam
Tamil Nadu,Pudupatti
Tamil Nadu,Pudur (S)
Tamil Nadu,Puduvayal
Tamil Nadu,Pugalur
Tamil Nadu,Puliangudi
Tamil Nadu,Puliyur
Tamil Nadu,Pullampadi
Tamil Nadu,Punjaipuliampatti
Tamil Nadu,Punjai Thottakurichi
Tamil Nadu,Puthalam
Tamil Nadu,Puthukkadai
Tamil Nadu,Rajapalayam
Tamil Nadu,Ramanathapuram
Tamil Nadu,Rameswaram
Tamil Nadu,Ranipet
Tamil Nadu,Rasipuram
Tamil Nadu,Rayagiri
Tamil Nadu,Reethapuram
Tamil Nadu,R.Pudupatti
Tamil Nadu,R.S.Mangalam
Tamil Nadu,Rudravathi
Tamil Nadu,Salangapalayam
Tamil Nadu,Salem
Tamil Nadu,Samalapuram
Tamil Nadu,Samathur
Tamil Nadu,Sambavar Vadagarai
Tamil Nadu,Sankaramanallur
Tamil Nadu,Sankarankovil
Tamil Nadu,Sankarapuram
Tamil Nadu,Sankari
Tamil Nadu,Sankarnagar
Tamil Nadu,Sarcarsamakulam
Tamil Nadu,Sathankulam
Tamil Nadu,Sathyamangalam
Tamil Nadu,Sattur
Tamil Nadu,Sayalgudi
Tamil Nadu,Sayapuram
Tamil Nadu,Seerapalli
Tamil Nadu,Seithur
Tamil Nadu,Sengottai
Tamil Nadu,Senthamangalam
Tamil Nadu,Sentharapatti
Tamil Nadu,Sethiathoppu
Tamil Nadu,Sevugampatti
Tamil Nadu,Sholavandan
Tamil Nadu,Sholingur
Tamil Nadu,Sholur
Tamil Nadu,Singampuneri
Tamil Nadu,Sirkali
Tamil Nadu,Sirugamani
Tamil Nadu,Sirumugai
Tamil Nadu,Sithayankottai
Tamil Nadu,Sivagangai
Tamil Nadu,Sivagiri
Tamil Nadu,Sivagiri
Tamil Nadu,Sivakasi
Tamil Nadu,S. Kannanur
Tamil Nadu,S.Kodikulam
Tamil Nadu,Srimushnam
Tamil Nadu,Sriperumbudur
Tamil Nadu,Sriramapuram
Tamil Nadu,Srivaikuntam
Tamil Nadu,Srivilliputhur
Tamil Nadu,Suchindrum
Tamil Nadu,Suleeswaranpatti
Tamil Nadu,Sulur
Tamil Nadu,Sundarapandiam
Tamil Nadu,Sundarapandiapuram
Tamil Nadu,Surandai
Tamil Nadu,Swamimalai
Tamil Nadu,Tambaram
Tamil Nadu,Tenkasi
Tamil Nadu,Thadikombu
Tamil Nadu,Thakkolam
Tamil Nadu,Thalainayar
Tamil Nadu,Thamaraikulam
Tamil Nadu,Thammampatti
Tamil Nadu,Thanjavur
Tamil Nadu,Tharamangalam
Tamil Nadu,Tharangambadi
Tamil Nadu,Thathaiyangarpet
Tamil Nadu,Thazhakudy
Tamil Nadu,Thedavur
Tamil Nadu,Theni-Allinagaram
Tamil Nadu,Thenkarai
Tamil Nadu,Thenkarai
Tamil Nadu,Thenthamaraikulam
Tamil Nadu,Thenthiruperai
Tamil Nadu,Therur
Tamil Nadu,Thevaram
Tamil Nadu,Thevur
Tamil Nadu,Thiagadurgam
Tamil Nadu,Thingalnagar
Tamil Nadu,Thirparappu
Tamil Nadu,Thirukarungudi
Tamil Nadu,Thirukkattupalli
Tamil Nadu,Thirumalayampalayam
Tamil Nadu,Thirumazhisai
Tamil Nadu,Thirumuruganpoondi
Tamil Nadu,Thirunageswaram
Tamil Nadu,Thirunindravur
Tamil Nadu,Thirupathur
Tamil Nadu,Thiruporur
Tamil Nadu,Thiruppanandal
Tamil Nadu,Thirupuvanam
Tamil Nadu,Thirupuvanam
Tamil Nadu,Thiruthuraipoondi
Tamil Nadu,Thiruvaiyaru
Tamil Nadu,Thiruvalam
Tamil Nadu,Thiruvannamalai
Tamil Nadu,Thiruvathipuram
Tamil Nadu,Thiruvattar
Tamil Nadu,Thiruvengadam
Tamil Nadu,Thiruvennainallur
Tamil Nadu,Thiruverkadu
Tamil Nadu,Thiruvidaimarudur
Tamil Nadu,Thiruvithancode
Tamil Nadu,Thisayanvilai
Tamil Nadu,Thittachery
Tamil Nadu,Thondamuthur
Tamil Nadu,Thondi
Tamil Nadu,Thoothukudi
Tamil Nadu,Thorapadi
Tamil Nadu,Thottiyam
Tamil Nadu,Thuraiyur
Tamil Nadu,Thuvakudi
Tamil Nadu,Timiri
Tamil Nadu,Tindivanam
Tamil Nadu,Tiruchendur
Tamil Nadu,Tiruchengode
Tamil Nadu,Trichy (Tiruchirappalli)
Tamil Nadu,Tirukalukundram
Tamil Nadu,Tirukkoyilur
Tamil Nadu,Tirumangalam
Tamil Nadu,Tirunelveli
Tamil Nadu,Tirupathur
Tamil Nadu,Tiruppur
Tamil Nadu,Tiruttani
Tamil Nadu,Tiruvallur
Tamil Nadu,Tiruvarur
Tamil Nadu,Tittakudi
Tamil Nadu,T.Kallupatti
Tamil Nadu,Udangudi
Tamil Nadu,Udayarpalayam
Tamil Nadu,Udhagamandalam
Tamil Nadu,Udumalpet
Tamil Nadu,Ulundurpettai
Tamil Nadu,Unjalur
Tamil Nadu,Unnamalaikadai
Tamil Nadu,Uppidamangalam
Tamil Nadu,Uppiliapuram
Tamil Nadu,Usilampatti
Tamil Nadu,Uthamapalayam
Tamil Nadu,Uthangarai
Tamil Nadu,Uthayendram
Tamil Nadu,Uthiramerur
Tamil Nadu,Uthukkottai
Tamil Nadu,Uthukuli
Tamil Nadu,Vadakarai Keezhpadugai
Tamil Nadu,Vadakkanandal
Tamil Nadu,Vadakkuvalliyur
Tamil Nadu,Vadalur
Tamil Nadu,Vadamadurai
Tamil Nadu,Vadipatti
Tamil Nadu,Vadugapatti
Tamil Nadu,Vadugapatti
Tamil Nadu,Vaitheeswarankoil
Tamil Nadu,Valangaiman
Tamil Nadu,Valavanur
Tamil Nadu,Vallam
Tamil Nadu,Valparai
Tamil Nadu,Valvaithankoshtam
Tamil Nadu,Vanavasi
Tamil Nadu,Vandavasi
Tamil Nadu,Vaniputhur
Tamil Nadu,Vaniyambadi
Tamil Nadu,Varadarajanpettai
Tamil Nadu,Vasudevanallur
Tamil Nadu,Vazhapadi
Tamil Nadu,Vedapatti
Tamil Nadu,Vedaranyam
Tamil Nadu,Vedasandur
Tamil Nadu,Veeraganur
Tamil Nadu,Veerakkalpudur
Tamil Nadu,Veerapandi
Tamil Nadu,Veeravanallur
Tamil Nadu,Velankanni
Tamil Nadu,Vellakoil
Tamil Nadu,Vellalur
Tamil Nadu,Vellimalai
Tamil Nadu,Vellore
Tamil Nadu,Vellottamparappu
Tamil Nadu,Velur
Tamil Nadu,Vengambur
Tamil Nadu,Venkarai
Tamil Nadu,Vennanthur
Tamil Nadu,Veppathur
Tamil Nadu,Verkilambi
Tamil Nadu,Vettaikaranpudur
Tamil Nadu,Vettavalam
Tamil Nadu,Vikramasingapuram
Tamil Nadu,Vikravandi
Tamil Nadu,Vilapakkam
Tamil Nadu,Vilathikulam
Tamil Nadu,Vilavur
Tamil Nadu,Villukuri
Tamil Nadu,Villupuram
Tamil Nadu,Virudhachalam
Tamil Nadu,Virudhunagar
Tamil Nadu,V. Pudur
Tamil Nadu,Walajabad
Tamil Nadu,Walajapet
Tamil Nadu,Watrap
Tamil Nadu,W.Pudhupatti
Tamil Nadu,Zamin Uthukuli
Telangana,Achampet
Telangana,Adibatla
Telangana,Adilabad
Telangana,Alair
Telangana,Alampur
Telangana,Amangal
Telangana,Amarchinta
Telangana,Ameenpur
Telangana,Andole Jogipet
Telangana,Armoor
Telangana,Asifabad
Telangana,Aswaraopeta
Telangana,Atmakur
Telangana,Badangpet
Telangana,Bandlaguda Jagir
Telangana,Banswada
Telangana,Bellampalli
Telangana,Bhainsa
Telangana,Bheemgal
Telangana,Bhongir
Telangana,Bhootpur
Telangana,Bhupalpalle
Telangana,Bichkunda
Telangana,Bodhan
Telangana,Boduppal
Telangana,Bollaram
Telangana,Chandur
Telangana,Chennur
Telangana,Cherial
Telangana,Chevella
Telangana,Chityal
Telangana,Choppandandi
Telangana,Choutuppal
Telangana,Dammaiguda
Telangana,Devarkadra
Telangana,Devarakonda
Telangana,Dharmapuri
Telangana,Dornakal
Telangana,Dubbak
Telangana,Dundigal
Telangana,Edulapuram
Telangana,Gaddapotharam
Telangana,Gadwal
Telangana,Gajwel
Telangana,Ghatkesar
Telangana,Gummadidala
Telangana,Gundlapochampally
Telangana,Haliya
Telangana,Husnabad
Telangana,Huzurabad
Telangana,Huzurnagar
Telangana,Hyderabad
Telangana,Ibrahimpatnam
Telangana,Ieeja
Telangana,Indresham 
Telangana,Isnapur
Telangana,Jadcherla
Telangana,Jagtial
Telangana,Jalapally
Telangana,Jammikunta
Telangana,Jangaon
Telangana,Jawaharnagar
Telangana,Jinnaram
Telangana,Kagaz Nagar
Telangana,Kalluru
Telangana,Kalwakurthy
Telangana,Kamareddy
Telangana,Karimnagar
Telangana,Kesamudram
Telangana,Khammam
Telangana,Khanapur
Telangana,Kodad
Telangana,Kodangal
Telangana,Kohir
Telangana,Kollapur
Telangana,Kompally
Telangana,Korutla
Telangana,Kosgi
Telangana,Kothagudem
Telangana,Kothakota
Telangana,Kothapally
Telangana,Kothur
Telangana,Kyathanpally
Telangana,Luxettipet
Telangana,Maddur
Telangana,Madhira
Telangana,Mahabubabad
Telangana,Mahabubnagar
Telangana,Makthal
Telangana,Mancherial
Telangana,Mandamarri
Telangana,Manikonda
Telangana,Manthani
Telangana,Manugur
Telangana,Maripeda
Telangana,Medak
Telangana,Medchal
Telangana,Meerpet
Telangana,Metpalli
Telangana,Miryalaguda
Telangana,Moinabad
Telangana,Mothkur
Telangana,Muduchinthalapally
Telangana,Mulugu
Telangana,Nagaram
Telangana,Nagarkurnool
Telangana,Nakrekal
Telangana,Nalgonda
Telangana,Nandikonda
Telangana,Narayankhed
Telangana,Narayanpet
Telangana,Narsampet
Telangana,Narsapur
Telangana,Narsingi
Telangana,Naspur
Telangana,Nereducharla
Telangana,Nirmal
Telangana,Nizamabad
Telangana,Nizampet
Telangana,Palwancha
Telangana,Parigi
Telangana,Parkal
Telangana,Pebbair
Telangana,Pedda Amberpet
Telangana,Peddapalli
Telangana,Perrzadiguda
Telangana,Pochamapally
Telangana,Pocharam
Telangana,Raikal
Telangana,Ramagundam
Telangana,Ramayampet
Telangana,Sadasivpet
Telangana,Sangareddy
Telangana,Sathupally
Telangana,Shadnagar
Telangana,Shamshabad
Telangana,Shankarpally
Telangana,Siddipet
Telangana,Sircilla
Telangana,Station Ghanpur
Telangana,Sulthanabad
Telangana,Suryapet
Telangana,Tandur
Telangana,Tellapur
Telangana,Thirumalagiri
Telangana,Thorrur
Telangana,Thukkuguda
Telangana,Thumkunta
Telangana,Toopran
Telangana,Turkayamjal
Telangana,Vemulawada
